Prompt,Similarist_gt
"<prompt>:SQM: Requesting upload of all unsent reports.
<extraction>: <START> SQM: Requesting upload of all unsent reports. <END>

<prompt>:SQM: Warning: Failed to upload all unsent reports. [HRESULT = 0x80004005 - E_FAIL]
<extraction>: <START> SQM: Warning: Failed to upload all unsent reports. [HRESULT = <*> - E_FAIL] <END>

<prompt>:SQM: Failed to start standard sample upload. [HRESULT = 0x80004005 - E_FAIL]
<extraction>: <START> SQM: Failed to start standard sample upload. [HRESULT = <*> - E_FAIL] <END>

<prompt>:SQM: Failed to start upload with file pattern: C:\Windows\servicing\sqm\*_std.sqm, flags: 0x2 [HRESULT = 0x80004005 - E_FAIL]
<extraction>: <START> SQM: Failed to start upload with file pattern: <*>, flags: <*> [HRESULT = <*> - E_FAIL] <END>

<prompt>:SQM: Queued 0 file(s) for upload with pattern: C:\Windows\servicing\sqm\*_all.sqm, flags: 0x6
<extraction>: <START> SQM: Queued <*> file(s) for upload with pattern: <*>, flags: <*> <END>

","SQM: Queued <*> file(s) for upload with pattern: <*>, flags: <*>"
"<prompt>:Failed to create backup log cab. [HRESULT = 0x80070001 - ERROR_INVALID_FUNCTION]
<extraction>: <START> Failed to create backup log cab. [HRESULT = <*> - ERROR_INVALID_FUNCTION] <END>

<prompt>:SQM: Failed to start upload with file pattern: C:\Windows\servicing\sqm\*_std.sqm, flags: 0x2 [HRESULT = 0x80004005 - E_FAIL]
<extraction>: <START> SQM: Failed to start upload with file pattern: <*>, flags: <*> [HRESULT = <*> - E_FAIL] <END>

<prompt>:SQM: Requesting upload of all unsent reports.
<extraction>: <START> SQM: Requesting upload of all unsent reports. <END>

<prompt>:SQM: Failed to start standard sample upload. [HRESULT = 0x80004005 - E_FAIL]
<extraction>: <START> SQM: Failed to start standard sample upload. [HRESULT = <*> - E_FAIL] <END>

<prompt>:SQM: Warning: Failed to upload all unsent reports. [HRESULT = 0x80004005 - E_FAIL]
<extraction>: <START> SQM: Warning: Failed to upload all unsent reports. [HRESULT = <*> - E_FAIL] <END>

",SQM: Warning: Failed to upload all unsent reports. [HRESULT = <*> - E_FAIL]
"<prompt>:Ending TrustedInstaller initialization.
<extraction>: <START> Ending TrustedInstaller initialization. <END>

<prompt>:Starting TrustedInstaller finalization.
<extraction>: <START> Starting TrustedInstaller finalization. <END>

<prompt>:Starting TrustedInstaller initialization.
<extraction>: <START> Starting TrustedInstaller initialization. <END>

<prompt>:TrustedInstaller service starts successfully.
<extraction>: <START> TrustedInstaller service starts successfully. <END>

<prompt>:No startup processing required, TrustedInstaller service was not set as autostart, or else a reboot is still pending.
<extraction>: <START> No startup processing required, TrustedInstaller service was not set as autostart, or else a reboot is still pending. <END>

","No startup processing required, TrustedInstaller service was not set as autostart, or else a reboot is still pending."
"<prompt>:No startup processing required, TrustedInstaller service was not set as autostart, or else a reboot is still pending.
<extraction>: <START> No startup processing required, TrustedInstaller service was not set as autostart, or else a reboot is still pending. <END>

<prompt>:Starting TrustedInstaller initialization.
<extraction>: <START> Starting TrustedInstaller initialization. <END>

<prompt>:Startup processing thread terminated normally
<extraction>: <START> Startup processing thread terminated normally <END>

<prompt>:NonStart: Success, startup processing not required as expected.
<extraction>: <START> NonStart: Success, startup processing not required as expected. <END>

<prompt>:NonStart: Checking to ensure startup processing was not required.
<extraction>: <START> NonStart: Checking to ensure startup processing was not required. <END>

",NonStart: Checking to ensure startup processing was not required.
"<prompt>:0000000e Created NT transaction (seq 2) result 0x00000000, handle @0xb8
<extraction>: <START> <*> Created NT transaction (seq <*>) result <*>, handle @<*> <END>

<prompt>:00000006 Created NT transaction (seq 1) result 0x00000000, handle @0x218
<extraction>: <START> <*> Created NT transaction (seq <*>) result <*>, handle @<*> <END>

<prompt>:00000006 Created NT transaction (seq 1) result 0x00000000, handle @0x214
<extraction>: <START> <*> Created NT transaction (seq <*>) result <*>, handle @<*> <END>

<prompt>:0000000d Creating NT transaction (seq 2), objectname [6]""(null)""
<extraction>: <START> <*> Creating NT transaction (seq <*>), objectname [<*>]""(null)"" <END>

<prompt>:00000005 Creating NT transaction (seq 1), objectname [6]""(null)""
<extraction>: <START> <*> Creating NT transaction (seq <*>), objectname [<*>]""(null)"" <END>

","<*> Creating NT transaction (seq <*>), objectname [<*>]""(null)"""
"<prompt>:00000005 Creating NT transaction (seq 1), objectname [6]""(null)""
<extraction>: <START> <*> Creating NT transaction (seq <*>), objectname [<*>]""(null)"" <END>

<prompt>:0000000d Creating NT transaction (seq 2), objectname [6]""(null)""
<extraction>: <START> <*> Creating NT transaction (seq <*>), objectname [<*>]""(null)"" <END>

<prompt>:0000000e Created NT transaction (seq 2) result 0x00000000, handle @0xb8
<extraction>: <START> <*> Created NT transaction (seq <*>) result <*>, handle @<*> <END>

<prompt>:00000006 Created NT transaction (seq 1) result 0x00000000, handle @0x218
<extraction>: <START> <*> Created NT transaction (seq <*>) result <*>, handle @<*> <END>

<prompt>:00000006 Created NT transaction (seq 1) result 0x00000000, handle @0x214
<extraction>: <START> <*> Created NT transaction (seq <*>) result <*>, handle @<*> <END>

","<*> Created NT transaction (seq <*>) result <*>, handle @<*>"
"<prompt>:0000000a CSI Store 17159600 (0x000000000105d5b0) initialized
<extraction>: <START> <*> CSI Store <*> (<*>) initialized <END>

<prompt>:00000010@2016/9/27:20:40:54.787 CSI Transaction @0x47e9e0 destroyed
<extraction>: <START> <*>@<*>/<*>/<*>:<*>:<*>:<*>.<*> CSI Transaction @<*> destroyed <END>

<prompt>:0000000f@2016/9/27:20:40:54.786 CSI perf trace:
<extraction>: <START> <*> CSI perf trace: <END>

<prompt>:00000007@2016/9/28:16:00:46.260 CSI perf trace:
<extraction>: <START> <*> CSI perf trace: <END>

<prompt>:00000007@2016/9/27:20:30:31.462 CSI perf trace:
<extraction>: <START> <*> CSI perf trace: <END>

",<*> CSI perf trace:
"<prompt>:Starting TrustedInstaller initialization.
<extraction>: <START> Starting TrustedInstaller initialization. <END>

<prompt>:No startup processing required, TrustedInstaller service was not set as autostart, or else a reboot is still pending.
<extraction>: <START> No startup processing required, TrustedInstaller service was not set as autostart, or else a reboot is still pending. <END>

<prompt>:Startup processing thread terminated normally
<extraction>: <START> Startup processing thread terminated normally <END>

<prompt>:NonStart: Checking to ensure startup processing was not required.
<extraction>: <START> NonStart: Checking to ensure startup processing was not required. <END>

<prompt>:NonStart: Success, startup processing not required as expected.
<extraction>: <START> NonStart: Success, startup processing not required as expected. <END>

","NonStart: Success, startup processing not required as expected."
"<prompt>:Starting TrustedInstaller initialization.
<extraction>: <START> Starting TrustedInstaller initialization. <END>

<prompt>:NonStart: Checking to ensure startup processing was not required.
<extraction>: <START> NonStart: Checking to ensure startup processing was not required. <END>

<prompt>:NonStart: Success, startup processing not required as expected.
<extraction>: <START> NonStart: Success, startup processing not required as expected. <END>

<prompt>:Idle processing thread terminated normally
<extraction>: <START> Idle processing thread terminated normally <END>

<prompt>:Startup processing thread terminated normally
<extraction>: <START> Startup processing thread terminated normally <END>

",Startup processing thread terminated normally
"<prompt>:00000007@2016/9/28:16:00:46.260 CSI perf trace:
<extraction>: <START> <*> CSI perf trace: <END>

<prompt>:00000010@2016/9/27:20:40:54.787 CSI Transaction @0x47e9e0 destroyed
<extraction>: <START> <*>@<*>/<*>/<*>:<*>:<*>:<*>.<*> CSI Transaction @<*> destroyed <END>

<prompt>:0000000b CSI Store 3065408 (0x00000000002ec640) initialized
<extraction>: <START> <*> CSI Store <*> (<*>) initialized <END>

<prompt>:0000000a CSI Store 17159600 (0x000000000105d5b0) initialized
<extraction>: <START> <*> CSI Store <*> (<*>) initialized <END>

<prompt>:00000008 CSI Store 4991456 (0x00000000004c29e0) initialized
<extraction>: <START> <*> CSI Store <*> (<*>) initialized <END>

",<*> CSI Store <*> (<*>) initialized
"<prompt>:TrustedInstaller service starts successfully.
<extraction>: <START> TrustedInstaller service starts successfully. <END>

<prompt>:Ending TrustedInstaller initialization.
<extraction>: <START> Ending TrustedInstaller initialization. <END>

<prompt>:Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE]
<extraction>: <START> Failed to internally open package. [HRESULT = <*> - CBS_E_INVALID_PACKAGE] <END>

<prompt>:Starting TrustedInstaller initialization.
<extraction>: <START> Starting TrustedInstaller initialization. <END>

<prompt>:Warning: Unrecognized packageExtended attribute.
<extraction>: <START> Warning: Unrecognized packageExtended attribute. <END>

",Warning: Unrecognized packageExtended attribute.
"<prompt>:SQM: Failed to start standard sample upload. [HRESULT = 0x80004005 - E_FAIL]
<extraction>: <START> SQM: Failed to start standard sample upload. [HRESULT = <*> - E_FAIL] <END>

<prompt>:Failed to create backup log cab. [HRESULT = 0x80070001 - ERROR_INVALID_FUNCTION]
<extraction>: <START> Failed to create backup log cab. [HRESULT = <*> - ERROR_INVALID_FUNCTION] <END>

<prompt>:Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE]
<extraction>: <START> Failed to internally open package. [HRESULT = <*> - CBS_E_INVALID_PACKAGE] <END>

<prompt>:Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
<extraction>: <START> Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM] <END>

<prompt>:Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
<extraction>: <START> Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM] <END>

",Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
"<prompt>:SQM: Failed to start standard sample upload. [HRESULT = 0x80004005 - E_FAIL]
<extraction>: <START> SQM: Failed to start standard sample upload. [HRESULT = <*> - E_FAIL] <END>

<prompt>:Failed to create backup log cab. [HRESULT = 0x80070001 - ERROR_INVALID_FUNCTION]
<extraction>: <START> Failed to create backup log cab. [HRESULT = <*> - ERROR_INVALID_FUNCTION] <END>

<prompt>:Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE]
<extraction>: <START> Failed to internally open package. [HRESULT = <*> - CBS_E_INVALID_PACKAGE] <END>

<prompt>:Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
<extraction>: <START> Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM] <END>

<prompt>:Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
<extraction>: <START> Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM] <END>

",Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
"<prompt>:SQM: Failed to start standard sample upload. [HRESULT = 0x80004005 - E_FAIL]
<extraction>: <START> SQM: Failed to start standard sample upload. [HRESULT = <*> - E_FAIL] <END>

<prompt>:Failed to create backup log cab. [HRESULT = 0x80070001 - ERROR_INVALID_FUNCTION]
<extraction>: <START> Failed to create backup log cab. [HRESULT = <*> - ERROR_INVALID_FUNCTION] <END>

<prompt>:Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
<extraction>: <START> Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM] <END>

<prompt>:Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
<extraction>: <START> Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM] <END>

<prompt>:Failed to internally open package. [HRESULT = 0x800f0805 - CBS_E_INVALID_PACKAGE]
<extraction>: <START> Failed to internally open package. [HRESULT = <*> - CBS_E_INVALID_PACKAGE] <END>

",Failed to internally open package. [HRESULT = <*> - CBS_E_INVALID_PACKAGE]
"<prompt>:Session: 30546174_44439548 initialized by client WindowsUpdateAgent.
<extraction>: <START> Session: <*>_<*> initialized by client WindowsUpdateAgent. <END>

<prompt>:Session: 30546174_79961580 initialized by client WindowsUpdateAgent.
<extraction>: <START> Session: <*>_<*> initialized by client WindowsUpdateAgent. <END>

<prompt>:Session: 30546174_92302286 initialized by client WindowsUpdateAgent.
<extraction>: <START> Session: <*>_<*> initialized by client WindowsUpdateAgent. <END>

<prompt>:Session: 30546174_90832202 initialized by client WindowsUpdateAgent.
<extraction>: <START> Session: <*>_<*> initialized by client WindowsUpdateAgent. <END>

<prompt>:Session: 30546173_4280623482 initialized by client WindowsUpdateAgent.
<extraction>: <START> Session: <*>_<*> initialized by client WindowsUpdateAgent. <END>

",Session: <*>_<*> initialized by client WindowsUpdateAgent.
"<prompt>:Read out cached package applicability for package: Package_for_KB2552343~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112
<extraction>: <START> Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*> <END>

<prompt>:Read out cached package applicability for package: Package_for_KB3146706~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112
<extraction>: <START> Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*> <END>

<prompt>:Read out cached package applicability for package: Package_for_KB3118401~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112
<extraction>: <START> Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*> <END>

<prompt>:Read out cached package applicability for package: Package_for_KB3127220~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112
<extraction>: <START> Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*> <END>

<prompt>:Read out cached package applicability for package: Package_for_KB3121255~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112
<extraction>: <START> Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*> <END>

","Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>"
"<prompt>:Session: 30546173_4280623482 initialized by client WindowsUpdateAgent.
<extraction>: <START> Session: <*>_<*> initialized by client WindowsUpdateAgent. <END>

<prompt>:Session: 30546174_90832202 initialized by client WindowsUpdateAgent.
<extraction>: <START> Session: <*>_<*> initialized by client WindowsUpdateAgent. <END>

<prompt>:Session: 30546174_22828312 initialized by client WindowsUpdateAgent.
<extraction>: <START> Session: <*>_<*> initialized by client WindowsUpdateAgent. <END>

<prompt>:Session: 30546173_4294144255 initialized by client WindowsUpdateAgent.
<extraction>: <START> Session: <*>_<*> initialized by client WindowsUpdateAgent. <END>

<prompt>:Session: 30546173_4286503818 initialized by client WindowsUpdateAgent.
<extraction>: <START> Session: <*>_<*> initialized by client WindowsUpdateAgent. <END>

",Session: <*>_<*> initialized by client WindowsUpdateAgent.
